Date,Viewcount,Likes,Post Link,Description
"Nov 7, 2016",,2,https://twitter.com/DSSAmsterdam/status/795648826497527812,"""Treat AI as an employee"" - How Artificial Intelligence Will Redefine Management (via @Pocket) https://t.co/oVdAenRlLh "
"Nov 7, 2016",,2,https://twitter.com/DSSAmsterdam/status/795639852712792064,"""Treat AI as an employee"" - How Artificial Intelligence Will Redefine Management (via @Pocket) https://t.co/oVdAenRlLh "
"Nov 7, 2016",,2,https://twitter.com/DSSAmsterdam/status/7956398527127920644,The challenge of designing a chatbot with manners https://t.co/jwWbnf3qOV by Katharine Schwab via @FastCoDesign #FCNY16 
"Nov 7, 2016",,1,https://twitter.com/DSSAmsterdam/status/795615113973788672,Launching our new website! https://t.co/7TFKs9FmMG 
"Nov 7, 2016",,6,https://twitter.com/DSSAmsterdam/status/795615075239415810,Already a big fan of our #designmethodtoolkit? Now turn your concepts into concrete business opportunities with our #business… 
"Nov 7, 2016",,1,https://twitter.com/DSSAmsterdam/status/795552628428177408,Business Method Toolkit a free to use set of #methods to define strategy & monitor your impact. https://t.co/XSmAoLAr3D #businessmethods 
"Nov 7, 2016",,1,https://twitter.com/DSSAmsterdam/status/795548170700881920,"Together with entrepreneurs, investors, business coaches and trainers we've curated a set of business methods. https://t.co/XSmAoLAr3D "
"Nov 7, 2016",,6,https://twitter.com/DSSAmsterdam/status/795547427038253057,"Set your goals choose your methods, work your magic. Business method toolkit for #agile, team-based projects https://t.co/XSmAoLAr3D #hva https://t.co/tu4UlYj8rJ "
"Nov 4, 2016",,,https://twitter.com/DSSAmsterdam/status/794628195727409152,Live: de uitreiking van de Bright VR Awards https://t.co/Dzow83bxuu #hva 
"Nov 4, 2016",,,https://twitter.com/DSSAmsterdam/status/794497973443002368,Vanuit Nederland initieerden wij een #gobalgoalsjam en inspireerden we 17 landen om mee te doen. https://t.co/mLRMNJiXjY @NOS https://t.co/KiPTExKsx8 
"Nov 3, 2016",,8,https://twitter.com/DSSAmsterdam/status/794172317949640704,Customize your own persona. great to have a #makerspace at #hva https://t.co/KU31HuFxbx 
"Nov 2, 2016",,1,https://twitter.com/DSSAmsterdam/status/793738784059908096,This year at @idfa Elastic Reality @DocLab https://t.co/ErfMnNOt4H 
"Oct 31, 2016",,1,https://twitter.com/DSSAmsterdam/status/793117449638084608,Dutch Digital Day Round up! https://t.co/pfVKoszg4O #hva 
"Oct 27, 2016",,2,https://twitter.com/DSSAmsterdam/status/791528453573050368,VPRO at the Dutch Design Week https://t.co/5BP5151rjI #vpro #ddw16 
"Oct 26, 2016",,,https://twitter.com/DSSAmsterdam/status/791350296467374080,VR- Awards Vote here! https://t.co/owSBzC9NO1 (we voted for our @ProjectOrpheus ) #hva 
"Oct 24, 2016",,,https://twitter.com/DSSAmsterdam/status/790655535553056768,WTF is machine learning? https://t.co/gnwB9rtggE via @techcrunch 
"Oct 20, 2016",,2,https://twitter.com/DSSAmsterdam/status/788989307046469632,"sneak peek into Analogy (Luca Claessens, Nicoleta Pana, Oliver Barstow). Come to MoneyLab#3 - @INCAmsterdam for moar h… "
"Oct 16, 2016",,2,https://twitter.com/DSSAmsterdam/status/787683319966228480,"Proud to be part of a winning team. Outstanding work! Lots to thank to @RuurdPriester and @BogieZero, but foremost a wonderfu… "
"Oct 15, 2016",,3,https://twitter.com/DSSAmsterdam/status/787205646081024004,@IADRAlliance @DTGAustralia @DesignThinkersG @medialab020 @demadera @GoodDesignAus https://t.co/OPXPUW0AHg
"Oct 14, 2016",,,https://twitter.com/DSSAmsterdam/status/787005989908258816,Yes! The new MSc in Digital Design received a positive advice from the official accreditation committee to move forward. Pro… 
"Oct 14, 2016",,1,https://twitter.com/DSSAmsterdam/status/786883325877227520,App #ProjectOrpheus door @WemakeVR & @medialab020 #HvA/#ACIN maakt kans op #Bright #VRAward https://t.co/LFvWL0Kf8R https://t.co/W… 
"Oct 12, 2016",,1,https://twitter.com/DSSAmsterdam/status/786284690672156673,Hi Thinkers! :) The researcher team from MediaLab Amsterdam is currently working on a project towards sustainable... ht… 
"Oct 10, 2016",,4,https://twitter.com/DSSAmsterdam/status/785378328236662784, Presenting personas for the #designthinking process to find solutions to problems faced by #personswithdisabilities #Globa… 
"Oct 10, 2016",,2,https://twitter.com/DSSAmsterdam/status/785378274558021632,Our awesome partner at the UNDP @S_Khatuna - selfie taken at the end of Day 1 or #GlobalGoalsJam in #Tbilisi #SDGs #SGS16… 
"Oct 10, 2016",,3,https://twitter.com/DSSAmsterdam/status/785378222980694016,"""A day in the life"" of our #designthinking personas with dif. disabilities #globalgoalsjam #DisabilityRights #SocialGoodSummi… "
"Oct 10, 2016",,1,https://twitter.com/DSSAmsterdam/status/785378154227564546,PNUDChile participó del #GlobalGoalsJam - Compilation of 17 locations Design #2030now https://t.co/rQlLxvYU5h vía @YouTube 
"Oct 10, 2016",,,https://twitter.com/DSSAmsterdam/status/785378123512745984,New @UNESCO analysis: 69 millioin trained teachers needed to meet #Education2030 goals https://t.co/I7vXImp8nu #WTD2016… 
"Oct 10, 2016",,5,https://twitter.com/DSSAmsterdam/status/785343044262490112,Heading to Sydney for the Social Good Summit Australia looking forward to meeting some good people socially.@GlobalGoa… 
"Oct 7, 2016",,3,https://twitter.com/DSSAmsterdam/status/784266570574864385,101 small ways you can improve your city https://t.co/J020EgPNL4 via @Curbed 
"Oct 3, 2016",,4,https://twitter.com/DSSAmsterdam/status/782999163403460608,“Chatbots: Your Ultimate Prototyping Tool” by @ideo https://t.co/hBsXWpubww 
"Sep 29, 2016",,1,https://twitter.com/DSSAmsterdam/status/781366601480335360,Jet Bussemaker stressing importance of design for contemporary global societal challenges we face #dande2016 #globalgoal… 
"Sep 29, 2016",,5,https://twitter.com/DSSAmsterdam/status/781366120045568000,What separates a great app from shovelware? Check out 35 most innovative apps of 2016 https://t.co/jmAkLW4TkX #ux #apps 
"Sep 28, 2016",,1,https://twitter.com/DSSAmsterdam/status/781232731766349824,Creating a self sustainable garden in Copenhagen for GGJ @brixtof @medialab020 https://t.co/NHaquK3haP 
"Sep 28, 2016",,4,https://twitter.com/DSSAmsterdam/status/781033162101104641,Opening of the #DandE2016 conference by @paulhekkert and @Jet_Bussemaker celebration & contemplation https://t.co/fF3GIRVm08 
"Sep 28, 2016",,6,https://twitter.com/DSSAmsterdam/status/781026765917548544,10th international conference on Design & Emotion. #DandE2016 @De_Zwijger @designemotion https://t.co/zd9O9q7c1H 
"Sep 28, 2016",,1,https://twitter.com/DSSAmsterdam/status/781019458387181568,Follow the state of Waste bins all over the world @trashcanlife - Edinburgh now has 300 of these @enevo bins to improve r… 
"Sep 27, 2016",,,https://twitter.com/DSSAmsterdam/status/780813116410040320,SDG10 #globalgoals #globalgoalsjam Design #2030now https://t.co/cN8fYDW1n1  
"Sep 27, 2016",,2,https://twitter.com/DSSAmsterdam/status/780794821799731200,Global Goals Jam - Compilation of 17 locations Design #2030now #globalgoalsjam #globalgoals https://t.co/CRDK7s6RBs e 
"Sep 27, 2016",,1,https://twitter.com/DSSAmsterdam/status/780769838964834304,Great to welcome #dande2016 at our @medialab020 #hva #dmci @AmsterdamCI https://t.co/3mvy9Izmea 
"Sep 27, 2016",,1,https://twitter.com/DSSAmsterdam/status/780743428879552512,#globalgoals M&Ms sweet reminder of the #globalgoalsjam https://t.co/RRYp77Svrt 
"Sep 27, 2016",,,https://twitter.com/DSSAmsterdam/status/780742955426611200,D&E workshop in the studio. Home is where the Heart is. 
"Sep 27, 2016",,130,https://twitter.com/DSSAmsterdam/status/780645550920204288,"Sustainable Development Goals are a roadmap for peace, dignity & prosperity - @HelenClarkUNDP at #SDGAlive: https://t.co/mqUifYS… "
"Sep 26, 2016",,2,https://twitter.com/DSSAmsterdam/status/780483161922924545,check the storify created by @mitgc_cm to get an overview of all the different #globalgoalsjam around the world https://t.co/EMD8H6EFNa 
"Sep 26, 2016",,,https://twitter.com/DSSAmsterdam/status/780453000628277248,@designprovidenc @UNDP @DTGAustralia @DesignThinkersG great work Mark! And great overview of methods and results! 
"Sep 26, 2016",,5,https://twitter.com/DSSAmsterdam/status/780452762727448576,Great jamming with #GlobalGoalsJam @medialab020 for the @UNDP in #melbourne recently @DTGAustralia @DesignThinkersG ht… 
"Sep 26, 2016",,1,https://twitter.com/DSSAmsterdam/status/780355713709268992,Werken aan de toekomst tijdens Global Goals Jam 2016 https://t.co/mLRMNJiXjY https://t.co/LbaQpgOn0K 
"Sep 26, 2016",,1,https://twitter.com/DSSAmsterdam/status/780330392004034562,Werken aan de toekomst tijdens Global Goals Jam 2016 https://t.co/j3aJ4MhlhJ @HvA @medialab020 @globalgoalsjam 
"Sep 25, 2016",,5,https://twitter.com/DSSAmsterdam/status/780058306371055620,Team #SDG5 with their graph exercise for promoting #gender sensitivity in classrooms! @globalgoalsjam @UNDP_India @medialab020… 
"Sep 25, 2016",,12,https://twitter.com/DSSAmsterdam/status/780058290180984832,"#AttackThePack, a competition aimed at sparking new packaging material for #sustainability #SDG11 @globalgoalsjam @UNDP_India… "
"Sep 25, 2016",,2,https://twitter.com/DSSAmsterdam/status/780058246174412803,A program that incentivises corporates to provide parental leave! #SDG5 #Gender @globalgoalsjam @UNDP_India @medialab020 https… 
"Sep 25, 2016",,2,https://twitter.com/DSSAmsterdam/status/780058193749798912,Designing #2030now with the #globalgoalsjam in Bangalore https://t.co/damzka8ZjY 
"Sep 25, 2016",,5,https://twitter.com/DSSAmsterdam/status/780057979613765636,Almost done with our last session of @globalgoalsjam . What a rollercoaster of a weekend we've had! @UNDP_India @medialab020 h… 
"Sep 25, 2016",,,https://twitter.com/DSSAmsterdam/status/780008202423373824,Prototypes to be discussed soon!! @UNDP_India @medialab020 #globalgoalsjam #SDGs 
"Sep 25, 2016",,3,https://twitter.com/DSSAmsterdam/status/779938549118431232,Today @fovlabs India the final #globalgoalsjam of the #globalgoals week. #2030now @UNDP_India watch all of the jams https://t.co/iTe1PUvFj0 
"Sep 25, 2016",,12,https://twitter.com/DSSAmsterdam/status/779937350562508800,Schools still describe professions using stereotypes: it's always a policeMAN. Nurses are always women. Why! #globalgoalsja… 
"Sep 25, 2016",,12,https://twitter.com/DSSAmsterdam/status/779936802018881536,And we're jamming again! Bangalore's #plasticbagban is focused on consumer but what abt the role of the industries? #glob… 
"Sep 25, 2016",,2,https://twitter.com/DSSAmsterdam/status/779924541854318592,Day 2! SDG Sunday begins with exploring micro-entrepreneurship for efficient disaster management @UNDP_India @medialab020 @gl… 
"Sep 25, 2016",,4,https://twitter.com/DSSAmsterdam/status/779924459566272512,Why do most #sustainable #packaging designs target just consumers? When are the producers held responsible? Team #SDG11 at @gl… 
"Sep 24, 2016",,2,https://twitter.com/DSSAmsterdam/status/779740968245493760,#globalgoalsjam #SDGs https://t.co/Y4zeSayfiR 
"Sep 24, 2016",,3,https://twitter.com/DSSAmsterdam/status/779660775728222208,All set for the final session of Day 1 @globalgoalsjam @UNDP_India @medialab020 https://t.co/290AnLqnBD 
"Sep 24, 2016",,5,https://twitter.com/DSSAmsterdam/status/779640267653668864,Can a game be used to increase gender sensitivity in classrooms? #SDG5 #Gender @globalgoalsjam @UNDP_India @medialab020 https:… 
"Sep 24, 2016",,7,https://twitter.com/DSSAmsterdam/status/779634350992322560,Is India's cultural attitude towards women in academic spaces a reason for gender inequality? These hackers think so! Do u?… 
"Sep 24, 2016",,,https://twitter.com/DSSAmsterdam/status/779605253448663040,@joana_atelier after the global goals week we have all the time to chat! 😉 tuesday?
"Sep 24, 2016",,3,https://twitter.com/DSSAmsterdam/status/779604035523514368,And @MrcBigo and @Srijansil1 at the @fovlabs house @globalgoalsjam Day1 https://t.co/YnWPBKLVgT 
"Sep 24, 2016",,9,https://twitter.com/DSSAmsterdam/status/779599286447271936,"We truly believe that everyone, everywhere has to be a part of the solution! And our #globalgoalsjam hackers are doing just… "
"Sep 24, 2016",,5,https://twitter.com/DSSAmsterdam/status/779578045506215936,Actor mapping with @bharathmp @globalgoalsjam #SDGs @UNDP_India @medialab020 https://t.co/ukKSQYwedp 
"Sep 24, 2016",,14,https://twitter.com/DSSAmsterdam/status/779577286500679680,"While our jammers tackle issues of gender inequality in India, what are the challenges you have faced? #globalgoalsjam #Soc… "
"Sep 24, 2016",,2,https://twitter.com/DSSAmsterdam/status/779572668500762624,"""Do laws and policies support the concept of a mixed space?"" #SDG11 #cities #communities @globalgoalsjam @UNDP_India @medialab… "
"Sep 24, 2016",,4,https://twitter.com/DSSAmsterdam/status/779568361688723456,"""Lack of access makes you more vulnerable"" #SDG1 #UrbanPoverty @globalgoalsjam @medialab020 @UNDP_India https://t.co/SfXubEOUEj "
"Sep 24, 2016",,3,https://twitter.com/DSSAmsterdam/status/779568206465929216,Today the final #globalgoalsjam of the Global Goals Week. @fovlabs organized a jam to design #2030now in Bangalore https://t.co/iTe1PUvFj0 
"Sep 24, 2016",,9,https://twitter.com/DSSAmsterdam/status/779566666803998720,"Agam & Anisha start hacking for #SDG5 on Gender Equality! Nw articulating key issues like #GenderPayGap, reproductive right… "
"Sep 24, 2016",,6,https://twitter.com/DSSAmsterdam/status/779562524559740928,Which SDG shall we focus on?' Participants of the @globalgoalsjam dwelling on the question at FoV #SDGs @medialab020 @UNDP_In… 
"Sep 24, 2016",,3,https://twitter.com/DSSAmsterdam/status/779543768701734912,Goodluck & Have fun design #2030now https://t.co/FXmhuvtI6C 
"Sep 23, 2016",,4,https://twitter.com/DSSAmsterdam/status/779323982671642624,Yay for Bangalore #globalgoalsjam! But what is a jam anyway? And what does it have to do with the #SDGs? Answers: https://t… 
"Sep 23, 2016",,7,https://twitter.com/DSSAmsterdam/status/779302170164363264,All set for the @globalgoalsjam tomorrow at 10! @UNDP_India @medialab020 #SDGs https://t.co/oqWS540HjF 
"Sep 22, 2016",,,https://twitter.com/DSSAmsterdam/status/778956916009631745,"Design method toolkit Design method toolkit for multidisciplinary design research, developed by MediaLAB Amsterdam https://t.c… "
"Sep 22, 2016",,1,https://twitter.com/DSSAmsterdam/status/778860264439574528,Inspiring #globalgoalsjam cleanup find. Thanks to outstanding Edinburgh participants and @medialab020! #2030Now https://t… 
"Sep 22, 2016",,17,https://twitter.com/DSSAmsterdam/status/778846277744332800,"India #SocialGoodSummit is back! This year, we're partnering w/ the awesome @fovlabs for a #globalgoalsjam on #SDGs: https:… "
"Sep 21, 2016",,4,https://twitter.com/DSSAmsterdam/status/778551791407562752,talented young profesionals are leaving organizations that do not invest in digital transformation https://t.co/ZZzjTJKP3Q 
"Sep 20, 2016",,2,https://twitter.com/DSSAmsterdam/status/778284826856218624,Design #2030now Watch the #globalgoalsjam video https://t.co/iTe1PUvFj0 
"Sep 20, 2016",,2,https://twitter.com/DSSAmsterdam/status/778280632157863937,Presentatie master Digital Design op Dutch Digital Day en introductie design across cultures https://t.co/HzuMfOGLut @Emerce #dutchdigital 
"Sep 20, 2016",5.7K,,https://twitter.com/DSSAmsterdam/status/778278659622838272,Design #2030now #globalgoalsjam https://t.co/yoVV1uoGfe 
"Sep 20, 2016",,3,https://twitter.com/DSSAmsterdam/status/778263095428820992,Because design has the power to make the world a better place for all people. #designstory #designmatters https://t.co/2Im… 
"Sep 20, 2016",,,https://twitter.com/DSSAmsterdam/status/778263048788250626,"In India, the @globalgoalsjam is in Bangalore at @fovlabs. Mail info@fieldsofview.in to know more. #SDGs #SocialGoodSummit ht… "
"Sep 20, 2016",,4,https://twitter.com/DSSAmsterdam/status/778262980769316864,"3 #SDGs , 5 teams, unlimited possibilities! Are you ready for the @globalgoalsjam at FoV? 24th-25th September. Come off! https… "
"Sep 20, 2016",,1,https://twitter.com/DSSAmsterdam/status/778262962742132736,"Chennai, Delhi, Ahd, Hyd and of course, Bangalore - participants from all over @globalgoalsjam at @fovlabs #SDGs #SocialGoodS… "
"Sep 20, 2016",,3,https://twitter.com/DSSAmsterdam/status/778262944660525056,Ashesi’s D:Lab hosts #GlobalGoalsJam 2016   - Ashesi University College https://t.co/HGu7A0Rr6K #design #2030now #atAshesi 
"Sep 20, 2016",,4,https://twitter.com/DSSAmsterdam/status/778262891929669634,Fantastic locally sourced millet cookies from our friends at @org_tree for @globalgoalsjam at @fovlabs. To order see https://… 
"Sep 20, 2016",,,https://twitter.com/DSSAmsterdam/status/778262856030707712,Así respondimos al reto de #zerohunger en #globalgoalsjam https://t.co/tCETXTFxAI #globalgoals #design #2030now 
"Sep 20, 2016",,2,https://twitter.com/DSSAmsterdam/status/778262840499179520,POP: como solución para #qualityeducation en #globalgoalsjam #design #2030now #globalgoals https://t.co/4rKzaE2Pfb 
"Sep 20, 2016",,1,https://twitter.com/DSSAmsterdam/status/778262817971503105,Un ejército de cyborgs para combatir #climatechange https://t.co/DPkIGwRKdx #globalgoalsjam #design #2030now #globalgo… 
"Sep 19, 2016",,5,https://twitter.com/DSSAmsterdam/status/778019417976430592,Fantastic job @globalgoalsjam :) we love your work! #GlobalGoals #2030now https://t.co/55rDkDAf8b 
"Sep 19, 2016",,7,https://twitter.com/DSSAmsterdam/status/778019363035222016,Here the 1 min video shared at #2030Now #CWNYC #SDGs 🍃 #togetherwearestronger 🌏 https://t.co/UVGhncnteq 
"Sep 19, 2016",,2,https://twitter.com/DSSAmsterdam/status/778019218776289280,Think big. Stat small. Act Fast. @globalgoalsjam @plus_socialgood #2030Now 
"Sep 19, 2016",,3,https://twitter.com/DSSAmsterdam/status/778019203374776320,Think big. Start small. Act fast - @globalgoalsjam #2030now. Love that. 
"Sep 19, 2016",,7,https://twitter.com/DSSAmsterdam/status/778008266341224449,Follow the livestream https://t.co/AWCvFdiU1x. We are up!! #globalgoalsjam #design #2030now #SocialGoodSummit https://t… 
"Sep 19, 2016",,1,https://twitter.com/DSSAmsterdam/status/778008194320855040,Join the #GlobalGoalsjam w @medialab20 @demadera #2030Now #SocialGoodSummit 
"Sep 19, 2016",,7,https://twitter.com/DSSAmsterdam/status/778008179774984192,"Design #2030now #GlobalgoalsJam is a global community set 2 tackle #SDGs w/design Think big, start small. @globalgoalsjam #… "
"Sep 19, 2016",,3,https://twitter.com/DSSAmsterdam/status/778008160837795843,Thinking and innovation at #globalgoalsjam introduced @socialgood - eager to see the concrete results impacting #2030NOW 
"Sep 19, 2016",,1,https://twitter.com/DSSAmsterdam/status/777992423003852800,Global goals for sustainable development jam via @medialab020 
"Sep 19, 2016",,6,https://twitter.com/DSSAmsterdam/status/777992366095474689,thank you for your action on the #GlobalGoals! Let's start a movement! #SocialGoodSummit #2030NOW… 
"Sep 19, 2016",,1,https://twitter.com/DSSAmsterdam/status/777992356964499457,"More talk about the need for a common language at #2030Now, this time for design. Discussion with @medialab020 "
"Sep 19, 2016",,4,https://twitter.com/DSSAmsterdam/status/777992312307802113,#2030now @medialab020 @demadera #globalgoalsjam https://t.co/M6kXDTHIVJ 
"Sep 19, 2016",,,https://twitter.com/DSSAmsterdam/status/777816204270592000,Look at this great footage from the #globalgoalsjam in Rio de Janeiro #2030Now https://t.co/yc4cmIMvZQ 
"Sep 19, 2016",,4,https://twitter.com/DSSAmsterdam/status/777683190177816576,Can't get enough from #globalgoalsjam use https://t.co/XpdF4iLfC7 and the Goals & targets from https://t.co/7fFw7e8Gqx to design #2030now 
"Sep 18, 2016",,,https://twitter.com/DSSAmsterdam/status/777610844167340033,John Kerry about American Leadership #2030now https://t.co/8kO66CYS6C 
"Sep 18, 2016",,,https://twitter.com/DSSAmsterdam/status/777610246571356160,Follow the livestream at https://t.co/Qm7j1ymy6y to see @JohnKerry about #2030now 
"Sep 18, 2016",,3,https://twitter.com/DSSAmsterdam/status/777608892117356544,"Global goals week, taking plans in to action. the past 48 hours on 17 locations in #2030now #globalgoalsjam https://t.co/9WB4cUAHcL "
"Sep 18, 2016",,1,https://twitter.com/DSSAmsterdam/status/777606780876648448,Out of the box? #2030now #globalgoalsjam https://t.co/z6I61zbinP 
"Sep 18, 2016",,,https://twitter.com/DSSAmsterdam/status/777604723516071940,"Check out @EdiLivingLab timeline to see all results coming out of the #globalgoalsjam in edinburgh, Scotland. #2030now "
"Sep 18, 2016",,2,https://twitter.com/DSSAmsterdam/status/777604415129870338,Team 2: ‘Keeping the light on’ - solar lanterns in India #GlobalGoalsJam #Edinburgh https://t.co/xgQYmvyDeu 
"Sep 18, 2016",52,,https://twitter.com/DSSAmsterdam/status/777604274255720448,Off grid solar power for India #globalgoalsjam #2030now by @EdiLivingLab https://t.co/81zZBPIzpU 
"Sep 18, 2016",,2,https://twitter.com/DSSAmsterdam/status/777603972295163904,"First pitch by Team DePlantage/@StudioCk9 ""Turn #waste into resources"" #globalgoalsjam #2minutesofimpact #SDG9 https://t.… "
"Sep 18, 2016",,,https://twitter.com/DSSAmsterdam/status/777603957065650176,Next up: Team Vrouwen a/d Amstel built a time machine to fight outdated perceptions of women #SDG10 #GlobalGoalsJam https… 
"Sep 18, 2016",,2,https://twitter.com/DSSAmsterdam/status/777603798755835904,More concepts & prototypes from the #globalgoalsjam in Fukuoka #2030now https://t.co/roM4KFmoj7 
"Sep 18, 2016",,,https://twitter.com/DSSAmsterdam/status/777603511622180868,Take a look at the concept videos from the #globalgoalsjam in Fukuoka Japan #2030now https://t.co/Y5R7MtfksT 
"Sep 18, 2016",,,https://twitter.com/DSSAmsterdam/status/777603263004827648,Final preparation for the presentations is under way! #globalgoalsjam https://t.co/JNTNtDLM1B 
"Sep 18, 2016",,2,https://twitter.com/DSSAmsterdam/status/777603186010062848,The presentations have begun! #globalgoalsjam https://t.co/P4NEXJ2XH7 
"Sep 18, 2016",,1,https://twitter.com/DSSAmsterdam/status/777603087729061888,"Collect, swap and repair - a solution for broken solar lanterns to reduce solar waste? #globalgoalsjam #design2030 https:… "
"Sep 18, 2016",134,2,https://twitter.com/DSSAmsterdam/status/777602923480150020,Great prototypes from amsterdam #globalgoalsjam #2030now https://t.co/IcPo4isqKH 
"Sep 18, 2016",,2,https://twitter.com/DSSAmsterdam/status/777602627748134916,It's a wrap! Amazing weekend. Thanks to all #GlobalGoalsJam participants & attendees of the Final Seminar//#SocialGoodSum… 
"Sep 18, 2016",,5,https://twitter.com/DSSAmsterdam/status/777601766238089216,"""On TV & in the movies, we're not seeing a lot of diversity"" of lesbian, gay, trans, Q, I people. #2030Now https://t.co/… "
"Sep 18, 2016",,3,https://twitter.com/DSSAmsterdam/status/777601116091641856,Turning rainwater into beer: @jorishoebe did it! Let's try the @Hemelswaterbier (heavenly water) later tonight #SocialGo… 
"Sep 18, 2016",21,,https://twitter.com/DSSAmsterdam/status/777600499247898624,Amazing acapella music by Syrian singer Wasim Arslan /performing Oct 2 @ParadisoAdam #musicunites #SocialGoodSummit https… 
"Sep 18, 2016",,6,https://twitter.com/DSSAmsterdam/status/777547946854387712,#globalgoalsjam heroes from Amsterdam #2030now @sgsamsterdam https://t.co/Su4cIGKmJ5 
"Sep 18, 2016",,30,https://twitter.com/DSSAmsterdam/status/777537593722437633,Yiech Pur Biel and Yusra Mardini of the Olympic refugee team. #2030NOW https://t.co/qeSwl0NZD4 
"Sep 18, 2016",,,https://twitter.com/DSSAmsterdam/status/777527687040659456,Prototyping supply chainge project at the Edinburgh #globalgoalsjam #2030now @medialab020 https://t.co/0vnguZx4qu 
"Sep 18, 2016",,1,https://twitter.com/DSSAmsterdam/status/777500258381262848,In the MediaLAB Amsterdam @emerbeamer giving feedback to 6 pitches #globalgoalsjam design #2030now 
"Sep 18, 2016",,,https://twitter.com/DSSAmsterdam/status/777497600702414848,Livestream to the @sgsamsterdam with pitches of #globalgoalsjam https://t.co/vLARFnTavJ #2030now 
"Sep 18, 2016",,4,https://twitter.com/DSSAmsterdam/status/777492979913293825,#Design #2030Now and #GlobalGoalsJam https://t.co/U5xqSa4MaZ 
"Sep 18, 2016",,4,https://twitter.com/DSSAmsterdam/status/777492071900995585,"process pics of the #globalgoalsjam from Fukuoka, Kopenhagen, Accra, Amsterdam and Turin. Design #2030now https://t.co/qu3zIbvpZm "
"Sep 18, 2016",53,1,https://twitter.com/DSSAmsterdam/status/777490815128113158,#Copenhagen #globalgoalsjam working hard! https://t.co/RVQY96M2BJ 
"Sep 18, 2016",,6,https://twitter.com/DSSAmsterdam/status/777489749141549061,Ready for the Social Good Summit opening by @HelenClarkUNDP Design #2030now #globalgoalsjam https://t.co/CrTZssdEjV 
"Sep 18, 2016",,1,https://twitter.com/DSSAmsterdam/status/777488702352289792,Ready for the Social Good Summit #2030 #globalgoalsjam https://t.co/3g4VVEZTbH 
"Sep 18, 2016",,7,https://twitter.com/DSSAmsterdam/status/777488047168421888,The #GlobalGoalsJams inspire local action towards global solutions. Learn more from @UNDP: https://t.co/1Cw6qHih5r via @svw… 
"Sep 18, 2016",,1,https://twitter.com/DSSAmsterdam/status/777487744864030720,Day 2 of #globalgoalsjam is underway in #Edinburgh Think big. Act small. Build fast. https://t.co/J0qMYyidqE 
"Sep 18, 2016",,5,https://twitter.com/DSSAmsterdam/status/777487695933239297,Working on #GlobalGoals #globalgoalsjam #supplychain #awareness https://t.co/PyrHlTkXVU 
"Sep 18, 2016",,1,https://twitter.com/DSSAmsterdam/status/777487659094638592,Thanks to @DrGKAdomdza. #globalgoalsjam #sdg7. SuperPower. https://t.co/2R9dA6RCfD 
"Sep 18, 2016",,15,https://twitter.com/DSSAmsterdam/status/777487519986421760,The #jamto photos https://t.co/RxUCEcmOZy #globalgoalsjam #design2030now @TheGlobalGoals @medialab020 @Fablabtorino https:… 
"Sep 18, 2016",,5,https://twitter.com/DSSAmsterdam/status/777487376654430208,Getting ready for the #SocialGoodSummit Amsterdam & #GlobalGoalsJam Final Seminar! See you in 1 hour @medialab020 https:/… 
"Sep 18, 2016",,4,https://twitter.com/DSSAmsterdam/status/777434182712713217,Thats a wrap. Fun jamming @sgsamsterdam @medialab020 @GlobalGoalsAus @DesignThinkersG @GlobalGoalsUN @UNDP @RMIT https://… 
"Sep 18, 2016",,6,https://twitter.com/DSSAmsterdam/status/777434157072912385,FINAL sprint for the Amsterdam #GlobalGoalsJam teams! Outcomes presented this afternoon @medialab020 #2030Now https://t.c… 
"Sep 18, 2016",,9,https://twitter.com/DSSAmsterdam/status/777357396985380864,The #GlobalGoalsJams inspire local action towards global solutions. Learn more from @UNDP: https://t.co/vZDgnUA2EX
"Sep 18, 2016",,3,https://twitter.com/DSSAmsterdam/status/777357105938436096,@IADRAlliance @designprovidenc Last sprint in the #GlobalGoalsJam in #Melbourne looking at GG9&10 using #Scream app from… 
"Sep 17, 2016",,4,https://twitter.com/DSSAmsterdam/status/777287969434660864,The Future Farm challenge: #HMW create something useful out of waste to improve farming? #GlobalGoalsJam #atAshesi https:… 
"Sep 17, 2016",46,11,https://twitter.com/DSSAmsterdam/status/777287634842443776,The #GlobalGoalsJam meetups are creating #GlobalGoals solutions worldwide! Follow along throughout the week #2030Now h… 
"Sep 17, 2016",,3,https://twitter.com/DSSAmsterdam/status/777287593910296576,From design to concept to pitch! #globalgoalsjam is a wrap! Off to chase the sunset over NYC skyline with surfers :) https:/… 
"Sep 17, 2016",,5,https://twitter.com/DSSAmsterdam/status/777156921539325952,After the coffee stakeholders maps #design2030now #globalgoalsjam #jamto @globalgoalsjam @medialab020 @Fablabtorino https:… 
"Sep 17, 2016",,2,https://twitter.com/DSSAmsterdam/status/777091050175332352,"Vandaag, inzicht in de vraagstukken, morgen oplossingen! #design #2030now #ggjamsterdam... https://t.co/WR4eifzuhp https://t.co… "
"Sep 17, 2016",,6,https://twitter.com/DSSAmsterdam/status/777090716862443520,"Can't wait! We've put together a spectacular program for NY's #Globalgoalsjam, let's show the world what we've got! https:/… "
"Sep 17, 2016",,3,https://twitter.com/DSSAmsterdam/status/777090633785810945,@UNDP @mashable Rocking it at the #GlobalGoalsJam #Melbourne @RMIT https://t.co/VdytlfeWQB 
